network,pool_address,date,open,high,low,close,volume
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-30,4.66788781080624e-05,4.66788781080624e-05,4.17822568645286e-05,4.50380048161141e-05,33691.6508553347
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-29,4.29451173076448e-05,4.85978316948696e-05,4.28866216555972e-05,4.66788781080624e-05,44439.8690468517
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-28,4.39680169638929e-05,4.59026395771249e-05,4.01470162307647e-05,4.29451173076448e-05,44786.0934098772
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-27,4.2666624e-05,4.86220744055897e-05,4.05168616480318e-05,4.39680169638929e-05,70492.4265495919
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-26,4.35835701998895e-05,4.46082529760506e-05,4.01239998161697e-05,4.2666624e-05,51483.3553430676
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-25,4.80421913684292e-05,4.85051348671908e-05,4.15962741539716e-05,4.35835701998895e-05,113057.617731055
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-24,4.77033995736474e-05,4.97369264923947e-05,4.31152311442382e-05,4.80421913684292e-05,99047.8218698216
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-23,4.94428630219783e-05,5.31595260579747e-05,4.63335891996263e-05,4.77033995736474e-05,101065.263878246
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-22,5.35093288523798e-05,5.38873609742e-05,4.78246802530869e-05,4.94428630219783e-05,88588.2016210985
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-21,4.94662083387883e-05,5.46128995813983e-05,4.64675041540251e-05,5.35093288523798e-05,205668.677563398
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-20,5.22810324785547e-05,5.97966083465616e-05,4.79864199901409e-05,4.94662083387883e-05,323591.696139813
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-19,4.83555067615954e-05,5.78970165290492e-05,4.78336545891892e-05,5.22810324785547e-05,262969.018762549
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-18,5.13003753872339e-05,5.39755369217454e-05,4.56239591002406e-05,4.83555067615954e-05,188759.312297114
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-17,4.75002266404474e-05,5.66759467440943e-05,4.43158563755953e-05,5.13003753872339e-05,387018.155682703
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-16,4.53121077647415e-05,5.57574197193181e-05,3.85336312580449e-05,4.75002266404474e-05,262790.732454635
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-15,3.54252515053102e-05,4.88937797828867e-05,3.30515538711046e-05,4.53121077647415e-05,308494.905475152
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-14,3.75774814031414e-05,4.40051391127261e-05,3.482639423201e-05,3.54252515053102e-05,323196.324978755
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-13,3.72682000553745e-05,4.24123125067689e-05,3.07648720249011e-05,3.75774814031414e-05,383164.911759208
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-12,2.68072111843654e-05,3.98994319380432e-05,2.50398557563068e-05,3.72682000553745e-05,289458.553900845
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-11,2.54586993711708e-05,2.75925137465198e-05,2.466919571492e-05,2.68072111843654e-05,89371.6730135625
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-10,2.23549168138955e-05,2.78451246215047e-05,2.2208254717721e-05,2.54586993711708e-05,71905.5275469179
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-09,2.2021688936405e-05,2.26349891018358e-05,2.13648661424613e-05,2.23549168138955e-05,11925.5120008048
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-08,2.26074126622241e-05,2.32046097869733e-05,2.13313636316969e-05,2.2021688936405e-05,17649.6946676004
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-07,2.26846350556797e-05,2.35797416906301e-05,2.16444888980617e-05,2.26074126622241e-05,23995.478904678
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-06,1.92475570395909e-05,2.29477830158809e-05,1.92475570395909e-05,2.26846350556797e-05,34242.3803026557
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-05,1.78162565975333e-05,1.98319677904692e-05,1.78149979502501e-05,1.92475570395909e-05,12617.1100119575
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-04,1.80419221030751e-05,1.82941724566734e-05,1.72026112195237e-05,1.78162565975333e-05,5724.89319026498
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-03,1.89555775017754e-05,1.90763680034925e-05,1.71393805339622e-05,1.80419221030751e-05,7743.36679757235
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-02,1.91807770484601e-05,1.95446450111993e-05,1.86915110926385e-05,1.89555775017754e-05,6255.12615485268
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-11-01,2.02908505132494e-05,2.04097233350434e-05,1.88955979864888e-05,1.91807770484601e-05,13515.8110829534
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-31,2.12106887045207e-05,2.12515036621901e-05,1.9984194530197e-05,2.02908505132494e-05,5947.0249985833
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-30,2.18879385997178e-05,2.26015626937493e-05,2.10252538290831e-05,2.12106887045207e-05,15564.2180453768
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-29,2.12279787084933e-05,2.27097750343058e-05,2.12217455928483e-05,2.18879385997178e-05,12716.0566812201
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-28,2.12985196719811e-05,2.18033823398278e-05,2.00706258931585e-05,2.12279787084933e-05,12647.2443105494
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-27,2.11819106311984e-05,2.16009384988557e-05,2.07476307093742e-05,2.12985196719811e-05,6469.40665546857
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-26,2.05541469301688e-05,2.14741514243287e-05,1.9605801141753e-05,2.11819106311984e-05,14513.8490661487
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-25,2.29529269508715e-05,2.50030622311827e-05,1.9929027048376e-05,2.05541469301688e-05,29687.3994420708
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-24,2.18652629692271e-05,2.31009937993438e-05,2.17840548735373e-05,2.29529269508715e-05,7121.81427614818
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-23,2.26590820045937e-05,2.28219622219943e-05,2.10831661860229e-05,2.18652629692271e-05,6452.52692538364
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-22,2.34660570546845e-05,2.49607862703503e-05,2.2510758548806e-05,2.26590820045937e-05,14846.8275862703
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-21,2.41735445252193e-05,2.50259202130736e-05,2.30063064408399e-05,2.34660570546845e-05,17052.2643067232
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-20,2.34253909916335e-05,2.4339558012288e-05,2.28049838170279e-05,2.41735445252193e-05,7759.69895603364
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-19,2.36904962797862e-05,2.46670677008617e-05,2.30761995634637e-05,2.34253909916335e-05,10103.7685676906
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-18,2.23962410263611e-05,2.39954263500377e-05,2.23962410263611e-05,2.36904962797862e-05,9414.15638836525
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-17,2.43369375831716e-05,2.49406684432923e-05,2.22260931751285e-05,2.23962410263611e-05,15938.7511896562
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-16,2.24550572992844e-05,2.52600461409539e-05,2.18718776294123e-05,2.43369375831716e-05,32088.9681366613
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-15,2.31378449463465e-05,2.38569596613931e-05,2.18659671409895e-05,2.24550572992844e-05,23985.9852329776
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-14,2.10326673239369e-05,2.3398512596799e-05,2.06881833342717e-05,2.31378449463465e-05,13069.401802176
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-13,2.17152675762258e-05,2.18637072461928e-05,2.06563420086738e-05,2.10326673239369e-05,13692.8663490089
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-12,2.14503990710266e-05,2.23235299589286e-05,2.1369750112169e-05,2.17152675762258e-05,8264.88342032277
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-11,2.02409935508951e-05,2.17233538400604e-05,2.01311695439506e-05,2.14503990710266e-05,8097.47378284893
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-10,1.97906991101875e-05,2.02409935508951e-05,1.92269241381813e-05,2.02409935508951e-05,6556.82234844273
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-09,2.07163309417281e-05,2.1790062041469e-05,1.53066608724382e-05,1.97906991101875e-05,37298.7283369763
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-08,2.1260410683711e-05,2.15376046623118e-05,2.02160400902934e-05,2.07163309417281e-05,9401.53135999543
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-07,2.1885655509604e-05,2.33735333982128e-05,2.1260410683711e-05,2.1260410683711e-05,19334.9149870451
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-06,2.05057446951023e-05,2.20817165824473e-05,2.03433834795698e-05,2.1885655509604e-05,9823.33195991866
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-05,2.13704505190655e-05,2.19551776831871e-05,2.03215243750866e-05,2.05057446951023e-05,9224.03325381378
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-04,1.97840519966814e-05,2.21000855519878e-05,1.97188621022813e-05,2.13704505190655e-05,29989.5556035605
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-03,2.19719086697695e-05,2.32348825321227e-05,1.91903045603783e-05,1.97840519966814e-05,39881.9064761107
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-02,2.39460793384842e-05,2.56309188469948e-05,2.05234310958179e-05,2.19719086697695e-05,48951.1984996245
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-10-01,2.38025248677432e-05,2.61741358639568e-05,2.17436468373643e-05,2.39460793384842e-05,59560.9343977462
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-30,2.29132806679648e-05,2.54567945796648e-05,2.25568890826722e-05,2.38025248677432e-05,47979.9466646557
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-29,2.40783578425274e-05,2.48217233285427e-05,2.26227786817551e-05,2.29132806679648e-05,16488.556461181
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-28,2.30994241016963e-05,2.46280561067813e-05,2.18982295085371e-05,2.40783578425274e-05,27308.1529381068
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-27,2.08640193532358e-05,2.4524332536767e-05,2.08640193532358e-05,2.30994241016963e-05,33379.8385724975
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-26,1.84327060308147e-05,2.10565474780076e-05,1.81850048057901e-05,2.08640193532358e-05,17897.4543581456
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-25,1.86070069350268e-05,1.95153558257488e-05,1.84296047890448e-05,1.84327060308147e-05,10349.598308352
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-24,1.76511744006055e-05,1.87276514117023e-05,1.72221143877106e-05,1.86070069350268e-05,13175.8452874254
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-23,1.70418983744499e-05,1.7776460816018e-05,1.68111548455345e-05,1.76511744006055e-05,2350.6676664621
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-22,1.84519459057618e-05,1.84519459057618e-05,1.67200590890542e-05,1.70418983744499e-05,4032.6395818736
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-21,1.81840444193827e-05,1.85066546803956e-05,1.77191812282792e-05,1.84519459057618e-05,7783.387549604
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-20,1.75982404489905e-05,1.86927771446439e-05,1.73136160306128e-05,1.81840444193827e-05,9249.89302441207
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-19,1.67729140230376e-05,1.8317036300383e-05,1.67729140230376e-05,1.75982404489905e-05,10331.516808486
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-18,1.64998870476782e-05,1.67729140230376e-05,1.5780336517064e-05,1.67729140230376e-05,3137.96981985674
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-17,1.61719691537276e-05,1.68551752029765e-05,1.59327314110091e-05,1.64998870476782e-05,2870.72642922114
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-16,1.65135387291802e-05,1.67605554083954e-05,1.59960225733481e-05,1.61719691537276e-05,3652.04379237734
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-15,1.71367713339993e-05,1.74327480409197e-05,1.63061395677869e-05,1.65135387291802e-05,4747.57310069341
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-14,1.77052408640441e-05,1.77201209796836e-05,1.66940662094204e-05,1.71367713339993e-05,2347.52887125847
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-13,1.71294787843117e-05,1.79349795498208e-05,1.67039883890846e-05,1.77052408640441e-05,16929.9768157148
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-12,1.65821736942696e-05,1.73005798578852e-05,1.64968559440266e-05,1.71294787843117e-05,5983.55179312992
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-11,1.72190040028052e-05,1.72775067649635e-05,1.6107861734328e-05,1.65821736942696e-05,5386.18751465404
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-10,1.71687247547203e-05,1.77811973963387e-05,1.7079895083633e-05,1.72190040028052e-05,6532.97704599372
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-09,1.64469528840225e-05,1.76401560451561e-05,1.62414644607768e-05,1.71687247547203e-05,5496.96484640721
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-08,1.57238161793468e-05,1.66744096371956e-05,1.57238161793468e-05,1.64469528840225e-05,3780.88671721617
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-07,1.58217099959068e-05,1.63007024480491e-05,1.57238161793468e-05,1.57238161793468e-05,3943.2394589687
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-06,1.58196982690459e-05,1.66072748632972e-05,1.50872126304251e-05,1.58217099959068e-05,6553.13677295898
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-05,1.6898464241266e-05,1.88735050520182e-05,1.58196982690459e-05,1.58196982690459e-05,10211.7836831117
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-04,1.65432527057934e-05,1.73407576328624e-05,1.57498569520416e-05,1.6898464241266e-05,5183.05991142747
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-03,1.68813143509279e-05,1.80728285837044e-05,1.65432527057934e-05,1.65432527057934e-05,9459.39440975057
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-02,1.64758769033428e-05,1.75985799096915e-05,1.63297452813116e-05,1.68813143509279e-05,2963.96673077411
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-09-01,1.72683577766096e-05,1.7371489283445e-05,1.62923420035051e-05,1.64758769033428e-05,4802.92197989074
